listing_id,price,nbhood_full,host_name,last_review,description,room_type
31330713,156 dollars,"Manhattan, Hell's Kitchen",Erica,June 19 2019,True 2Br 3beds Apt with fast WIFI in Times Square,ENTIRE HOME/APT
31332143,45 dollars,"Brooklyn, Bedford-Stuyvesant",Jay,June 24 2019,Good room in Brooklyn super close to Subways C,Private room
31333074,110 dollars,"Manhattan, Harlem",Milton,June 30 2019,Miltons place,entire home/apt
31333606,114 dollars,"Manhattan, East Harlem",Kai,June 02 2019,Lovely Spacious King Size Bedroom in Manhattan,Private room
31336040,35 dollars,"Queens, Queens Village",DuChess,June 24 2019,Queens Rm in Celebrity's Home,private room
31336245,39 dollars,"Queens, Jamaica",Lakshmee,July 07 2019,Jfk crash pad 1-2persons in SHARED space,Shared room
31336368,65 dollars,"Brooklyn, East Flatbush",Bridgette,June 10 2019,One Bedroom in Central NYC location,Private room
31336763,116 dollars,"Manhattan, East Harlem",Kai,June 02 2019,Lovely Bright Queen Size Private Bedroom in NYC,Private room
31337900,101 dollars,"Manhattan, East Harlem",Kai,June 01 2019,Cozy Clean Private Bedroom Near Central Park,private room
31339496,200 dollars,"Queens, Flushing",Renee,June 15 2019,"Walk to the ""US OPEN""!",Entire home/apt
31339548,85 dollars,"Manhattan, East Village",Gordon,April 08 2019,Bedroom in shared luxury apartment in East Village,Private room
31339600,70 dollars,"Brooklyn, Greenpoint",Abdes,February 17 2019,Massive Room in Triplex Loft,private room
31340282,172 dollars,"Brooklyn, Greenpoint",Dolores,June 15 2019,SPACIOUS Modern APT in Greenpoint/Williamsburg,entire home/apt
31340539,65 dollars,"Manhattan, Inwood",Tamara,April 14 2019,Travel alone? Stay like at your friend's house!,Private room
31340666,115 dollars,"Manhattan, Hell's Kitchen",Nir,February 15 2019,Exclusive 1 bedroom apartment by time square nyc,Entire home/apt
31341166,25 dollars,"Queens, Elmhurst",LKL Rental,June 20 2019,"Stay like a NYker - Cheap, clean and close to All",Private room
31341476,19 dollars,"Queens, Elmhurst",LKL Rental,June 22 2019,"Tight budget tours NYC? Cheap, Clean and close all",Shared room
31351908,495 dollars,"Manhattan, NoHo",Agustina,April 08 2019,The Industrial LOFT #1 NoHo. - Great Location!,Entire home/apt
31352270,525 dollars,"Manhattan, NoHo",Agustina,June 02 2019,The Industrial LOFT #2 NoHo. - Great Location!,Entire home/apt
31353429,395 dollars,"Manhattan, Murray Hill",Mike,April 18 2019,"Huge Fully Equipped Apt, DM Building, Great Area",Entire home/apt
31353678,82 dollars,"Brooklyn, Prospect-Lefferts Gardens",Anna,July 02 2019,"Colorful, Cozy, Bright Brooklyn Studio PetFriendly",Entire home/apt
31354518,100 dollars,"Brooklyn, Greenpoint",Rob,June 26 2019,Private Room in Brooklyn Loft Oasis,Private room
31354965,70 dollars,"Manhattan, Washington Heights",Caleb,February 22 2019,Sun-Drenched Artistic Uptown Studio,Entire home/apt
31355075,100 dollars,"Brooklyn, Bushwick",Misael,June 18 2019,Brooklyn sweet dreams,Entire home/apt
31355285,35 dollars,"Queens, Rego Park",Wei,June 29 2019,Cozy room 2 min walk to subway near mall,Private room
31357191,175 dollars,"Brooklyn, Greenpoint",Kelly,March 19 2019,"Prime 2BR in GreenPoint, Quiet, Large Living Space",Entire home/apt
31357323,130 dollars,"Queens, Astoria",Irena,June 24 2019,Great find 2 bedrooms 20minutes from Times Square,Entire home/apt
31358401,55 dollars,"Brooklyn, Prospect Heights",Courtney,May 10 2019,Quiet cozy room in Prospect Heights,Private room
31359053,100 dollars,"Brooklyn, Kensington",Anthony,July 07 2019,Affordable luxurious 2 bedroom apartment.,entire home/apt
31360128,105 dollars,"Manhattan, East Village",Natti,July 01 2019,Cute & Cozy Studio in the heart of East Village,Entire home/apt
31360817,90 dollars,"Brooklyn, Fort Hamilton",Celeste,June 03 2019,Cozy Space in Bay Ridge,Private room
31361356,60 dollars,"Brooklyn, Bushwick",Isaac & Irene,June 27 2019,Cozy Private Room in the heart of Bushwick,Private room
31362232,300 dollars,"Brooklyn, South Slope",Evelyn,July 01 2019,Your dream 2BR/2BA home in Park Slope!,entire home/apt
31364352,70 dollars,"Manhattan, East Harlem",Takuya,June 18 2019,"NYC, East 108th st, private bed room, female only",Private room
31365313,229 dollars,"Manhattan, Little Italy",Sam,February 16 2019,Large 1 bedroom in SOHO,Entire home/apt
31370245,60 dollars,"Brooklyn, Canarsie",Ronnie,April 08 2019,Beautiful Room in Brooklyn NY,Private room
31370305,125 dollars,"Brooklyn, Cypress Hills",Ravita,March 17 2019,ROOM 1,private room
31377088,109 dollars,"Manhattan, Hell's Kitchen",Eddie,July 01 2019,Clean Quiet Prvt Rm Prvt Bathroom in Midtown,private room
31377252,400 dollars,"Manhattan, Tribeca",Sagar,February 17 2019,Huge Apartment in TriBeCa,Entire home/apt
31377477,45 dollars,"Brooklyn, Williamsburg",Michael,June 26 2019,Cozy Unique Artist Loft in East Williamsburg,Private room
31378549,197 dollars,"Manhattan, Financial District",Sonder (NYC),June 02 2019,Sonder | 180 Water | Chic Studio + Rooftop,Entire home/apt
31379248,85 dollars,"Brooklyn, Crown Heights",Kristina,June 23 2019,"Cozy, Sunny Franklin Ave 1-Bedroom with a Piano",Entire home/apt
31379452,120 dollars,"Brooklyn, Williamsburg",Talia,April 08 2019,Sunlit Williamsburg Studio Right Next to the L!,ENTIRE HOME/APT
31379967,170 dollars,"Queens, Astoria",Luz,June 15 2019,Sunny Long Island City 2bed close to manhattan,Entire home/apt
31381103,55 dollars,"Queens, Long Island City",Luis,June 30 2019,Private Modern bedroom 12 minutes to Midtown,PRIVATE ROOM
31381171,125 dollars,"Queens, St. Albans",Sherra,June 17 2019,JFK Studio Hideaway,Entire home/apt
31382465,100 dollars,"Queens, Ridgewood",Elen,July 06 2019,Modern Studio near Bushwick & Train,entire home/apt
31382878,180 dollars,"Manhattan, Chelsea",Pamela,June 21 2019,Private Studio apartment in the west village,entire home/apt
31386277,99 dollars,"Queens, Ditmars Steinway",April & Tom,July 01 2019,NEW Charming Private Floor - 15min to Manhattan!,entire home/apt
31387609,145 dollars,"Manhattan, Harlem",Julianna,June 18 2019,"Big basement apartment, very close to subway!",Entire home/apt
31388229,247 dollars,"Bronx, Belmont",Andy,June 30 2019,Book TODAY! Large 3br with lots of space in the BX,Entire home/apt
31388248,120 dollars,"Brooklyn, Williamsburg",Janette,July 01 2019,"Bohemian Open Loft
Williamsburg/Bushwick close 2 L",Private room
31388942,70 dollars,"Manhattan, East Harlem",Christopher,June 12 2019,"Huge private room with a view, close to everything",Private room
31389120,80 dollars,"Brooklyn, Bushwick",Alan,June 24 2019,"New, Clean, and Spacious 3 Bedroom Apartment",Entire home/apt
31389369,200 dollars,"Manhattan, SoHo",Maria Bonde,January 20 2019,SoHo Charm - Entire 2-br apartment,Entire home/apt
31389481,150 dollars,"Manhattan, Upper East Side",Joe,June 12 2019,NEW YORK CITY!!! MANHATTAN!!!,PRIVATE ROOM
31389656,599 dollars,"Manhattan, Murray Hill",Inbal,June 30 2019,NYC LUXURY3 BEDROOMS IN MIDTOWN EAST& GYM& BALCONY,entire home/apt
31389728,188 dollars,"Manhattan, Harlem",Titus,May 31 2019,Full Floor One Bedroom Apt in Manhattan,entire home/apt
31389838,110 dollars,"Manhattan, West Village",Kav,June 21 2019,The Perfect Stay in West Village,Private room
31389928,99 dollars,"Brooklyn, Boerum Hill",Jillian,June 23 2019,Brooklyn Beauty,Private room
31391466,70 dollars,"Brooklyn, Williamsburg",New York Italians,June 29 2019,Spacious 3 bedroom apt in Williamsburg,private room
31391642,75 dollars,"Manhattan, East Harlem",Munyaradzi,May 30 2019,Spacious East Harlem Room,Private room
31393901,30 dollars,"Bronx, Mount Hope",Yerriz,June 01 2019,New apt so I have the basic things for the moment.,PRIVATE ROOM
31397084,225 dollars,"Manhattan, Lower East Side",Anne,June 30 2019,LES Luxury Studio! with Private Outdoor Terrace!!,Entire home/apt
31400005,130 dollars,"Manhattan, Upper East Side",Hana,March 04 2019,"Cute, simple & cheap studio. Great location UES!",ENTIRE HOME/APT
31403932,28 dollars,"Queens, Elmhurst",LKL Rental,June 24 2019,"Go to NYC? Stay with us. Cozy, Clean &Close all",PRIVATE ROOM
31405515,40 dollars,"Queens, Corona",Jessy & Christian,April 15 2019,"ONLY WOMEN, CAMAS PARA MUJERES EN QUEENS",Private room
31408487,88 dollars,"Manhattan, East Village",Cecily,June 23 2019,Sunny Designer Apartment in East Village,entire home/apt
31409073,86 dollars,"Manhattan, Harlem",Douglas,April 29 2019,The Hudson,PRIVATE ROOM
31409154,55 dollars,"Queens, Long Island City",Lucy,June 02 2019,Great Location Cozy Apt. w/ Private Bath,Private room
31409612,125 dollars,"Brooklyn, Greenpoint",Dennis,June 10 2019,Tremendous Views - Greenpoint,Entire home/apt
31409739,200 dollars,"Brooklyn, Williamsburg",Peter,June 24 2019,Stunning triplex in East Williamsburg,entire home/apt
31410637,80 dollars,"Manhattan, Harlem",Evan,February 02 2019,Charming Harlem Apartment,ENTIRE HOME/APT
31411380,80 dollars,"Manhattan, Harlem",Charles,June 23 2019,Bright Sunny Manhattan Room in Shared apartment,Private room
31411615,99 dollars,"Manhattan, East Harlem",Liv,July 02 2019,Serenity Studio in East Harlem,ENTIRE HOME/APT
31412664,100 dollars,"Manhattan, Gramercy",Max,July 01 2019,Quiet Apt on the Gramercy/East Village Border,Private room
31413351,85 dollars,"Brooklyn, Bushwick",Walter,July 03 2019,"Private entrance, own bathroom, comfy  & sunshine",Entire home/apt
31413900,49 dollars,"Brooklyn, Sunset Park",Kin,June 21 2019,"Maximum Comfort, Minimum Expenditure 1min to train",Private room
31414400,69 dollars,"Manhattan, East Harlem",Dave,June 06 2019,New and Upscale Space. Just like home,PRIVATE ROOM
31414856,40 dollars,"Brooklyn, Williamsburg",Armin,March 25 2019,Loft Room in Bushwick,Private room
31415232,175 dollars,"Manhattan, Harlem",Susan,April 05 2019,Luxury 2 Bedroom 2 Bath Brownstone in NYC,ENTIRE HOME/APT
31416434,65 dollars,"Manhattan, East Harlem",Dave,June 17 2019,"Upscale Adorbable Room, Amazing",Private room
31416916,85 dollars,"Staten Island, Tompkinsville",Farah,July 07 2019,"2 Bedrooms Nearby Free ""Manhattan Ferry""",Private room
31418014,140 dollars,"Manhattan, Upper East Side",Amit & Sofie,April 14 2019,Interior Designer‚Äôs Lovely 1BR Flat (+Balcony!),Entire home/apt
31419390,75 dollars,"Brooklyn, Williamsburg",Yoko,July 04 2019,Private Room in Williamsburg . 2min walk to L,Private room
31419862,350 dollars,"Manhattan, Hell's Kitchen",Scott,June 03 2019,2 BED APT/TIME SQUARE/HELLS KITCHEN/CENTRAL PARK,Entire home/apt
31420503,150 dollars,"Manhattan, West Village",Christopher,March 30 2019,West Village Charmer,Entire home/apt
31427366,50 dollars,"Manhattan, Washington Heights",Liberty,June 30 2019,Clean Modern Upper Manhattan NYC Room,PRIVATE ROOM
31428772,80 dollars,"Bronx, Claremont Village",Jessica,January 20 2019,Private Studio 25 Minutes from Midtown,private room
31428785,133 dollars,"Brooklyn, Crown Heights",Jennie And Dan,July 01 2019,Artist's huge family home in BK with Roof Deck!,Entire home/apt
31430577,50 dollars,"Manhattan, East Harlem",Bee,June 08 2019,Upper East Side One Bedroom,private room
31432189,219 dollars,"Manhattan, Financial District",Lyric At 70 Pine,July 02 2019,LYRIC - Hotel Extended Studio Suite with Kitchen,entire home/apt
31433921,60 dollars,"Manhattan, Harlem",Brennan,July 07 2019,Private Room in HUGE Harlem Apartment!,PRIVATE ROOM
31435825,235 dollars,"Manhattan, East Village",Steven,June 20 2019,"Lovely 2BR, 2BATH in heart of East Village!!!",entire home/apt
31435994,40 dollars,"Manhattan, Inwood",Jennyfer,March 05 2019,Cozy Bedroom Uptown Manhattan,PRIVATE ROOM
31436066,100 dollars,"Brooklyn, Kensington",Cindy,May 05 2019,Cozy Apt in Kensington,Entire home/apt
31436965,92 dollars,"Brooklyn, Greenpoint",Benjamin,May 11 2019,Zen One Bedroom in Greenpoint - easy access to NYC,Entire home/apt
31438319,45 dollars,"Manhattan, Washington Heights",Manuel,June 05 2019,Apartamento con cuarto privado en Manhattan,PRIVATE ROOM
31438520,50 dollars,"Brooklyn, Bedford-Stuyvesant",Henry,May 28 2019,"Kozzy in Clinton Hill Brooklyn, NY,",private room
31439169,42 dollars,"Manhattan, Upper East Side",Ella,June 29 2019,One bedroom right next to Central Park on UES!,Private room
31441434,150 dollars,"Manhattan, Harlem",Rebecca,June 16 2019,Huge family 2 bedroom in Ideal Upper Manhattan,Entire home/apt
31443055,35 dollars,"Brooklyn, Bushwick",Chloé,April 30 2019,Cosy room in the heart of Bushwick,Private room
31444458,289 dollars,"Manhattan, East Village",D,June 20 2019,PRIVATE - East Village Three Bedroom,Private room
31445273,55 dollars,"Queens, Long Island City",Khalid,July 07 2019,Convenient - 2 Stops from the city (good price!),Private room
31445758,250 dollars,"Manhattan, Harlem",Gemma,June 16 2019,TRENDi 3 Bed Duplex in Heart of  Historic Harlem,Entire home/apt
31445795,56 dollars,"Queens, Woodside",Zoe,June 28 2019,Cozy clean private room in Woodside. 20mins to NYC,Private room
31446827,120 dollars,"Brooklyn, East Flatbush",Julia,May 01 2019,Bright and airy 2 bedroom near Prospect Park,Entire home/apt
31447095,149 dollars,"Queens, Long Island City",Ali,July 03 2019,Large 3 BR In LIC/Astoria- 2 Blocks From Subway,ENTIRE HOME/APT
31448783,80 dollars,"Brooklyn, Bedford-Stuyvesant",Tomi,July 07 2019,Sleek 1 Bedroom Brownstone Apartment in Brooklyn,Entire home/apt
31450131,59 dollars,"Brooklyn, Brownsville",Mo,May 31 2019,Apt2- large bedroom.,Private room
31453103,65 dollars,"Brooklyn, East Flatbush",Mohammed,June 29 2019,Newly Renovated Cozy Private 1 Bedroom Apartment,entire home/apt
31457187,39 dollars,"Brooklyn, East Flatbush",Kendra,May 08 2019,Brooklyn Bliss V,Private room
31458142,140 dollars,"Manhattan, Kips Bay",Steph,April 01 2019,Huge studio in the heart of Kips Bay,Entire home/apt
31459956,55 dollars,"Queens, Woodhaven",Carlos & Lina,June 26 2019,#2 Minutes to JFK!!!,Private room
31462754,40 dollars,"Brooklyn, Flatbush",Jamie,July 06 2019,Private Room in Spacious Apt by Prospect Park,Private room
31463824,115 dollars,"Manhattan, Battery Park City",Alex,June 30 2019,"Studio at Battery Park, Downtown Manhattan",entire home/apt
31465478,400 dollars,"Manhattan, Harlem",Tenlie,July 01 2019,"Hyper Chic, Bi-Level Apartment + Garden",entire home/apt
31465521,35 dollars,"Manhattan, Washington Heights",Ori,July 04 2019,Spacious 3 bed suite next to transit NYC,Private room
31465817,40 dollars,"Brooklyn, Bushwick",Federico,July 03 2019,HIP & FUN PRIVATE / COZY BEDROOM 1 BLK FROM METRO,Private room
31466176,110 dollars,"Manhattan, Harlem",Milton,July 01 2019,White Space Studio,Entire home/apt
31466547,35 dollars,"Brooklyn, Cypress Hills",Natalie,February 24 2019,Private and cozy room in Bushwick,Private room
31467371,130 dollars,"Brooklyn, Bushwick",Khaled,June 10 2019,J-m-l train 20 mint to city 20 to jfk  clean 4/20,PRIVATE ROOM
31468463,299 dollars,"Manhattan, Midtown",Smofie,May 23 2019,MINS From Central Park / 5th Ave Sleep 9 Manhattan,entire home/apt
31471169,130 dollars,"Brooklyn, Bedford-Stuyvesant",Ann,May 27 2019,Stay at Lex,Entire home/apt
31472498,128 dollars,"Queens, East Elmhurst",Tussan,July 01 2019,NEW PRIVATE APARTMENT - 2 BLOCKS from LGA,entire home/apt
31472775,45 dollars,"Brooklyn, Bushwick",James,March 01 2019,Private Room in Brooklyn: Near L/A/C/J Trains,PRIVATE ROOM
31473340,89 dollars,"Brooklyn, Bedford-Stuyvesant",Phil,June 26 2019,Cozy Clean XL Studio,Entire home/apt
31474100,39 dollars,"Brooklyn, Bedford-Stuyvesant",Joanne,February 26 2019,"Big window, good lighting, computer and speaker!",Private room
31474431,49 dollars,"Brooklyn, Sunset Park",Kin,June 15 2019,Spacious Clean Quiet Master 1 min to Subway N Line,Private room
31474638,49 dollars,"Brooklyn, Sunset Park",Kin,June 17 2019,Great clean quiet bedroom - half a block to R Line,Private room
31476060,61 dollars,"Brooklyn, Williamsburg",Hillary,June 20 2019,Cozy Williamsburg Apartment,Entire home/apt
31476497,70 dollars,"Manhattan, Harlem",Max,June 27 2019,Modern stylized room in appartment Harlem 141st,private room
31485453,40 dollars,"Queens, Kew Gardens",Lindsey,June 11 2019,Peaceful Private Room in Kew Gardens! Room 1,private room
31485528,50 dollars,"Brooklyn, Bedford-Stuyvesant",Daniel,June 20 2019,Small Private Room with backyard,Private room
31486254,175 dollars,"Brooklyn, Bushwick",Aaron,July 06 2019,Luxury 2 Bedroom Apartment 15 Mins from Manhattan,Entire home/apt
31486707,50 dollars,"Brooklyn, Williamsburg",Maku,May 24 2019,Beautiful Loft sublet with community in Brooklyn,Private room
31490386,95 dollars,"Brooklyn, Greenpoint",Bri,July 06 2019,"Rustic, Private One-Bedroom Apartment in Brooklyn!",Entire home/apt
31490447,80 dollars,"Brooklyn, Greenpoint",Robert,June 08 2019,Minimal Studio in North Greenpoint - Affordable!,Entire home/apt
31490659,90 dollars,"Queens, Maspeth",Anna,July 05 2019,"‚Äò‚ÄôAROUND THE CORNER‚Äô‚Äô  QUEENS, NY",Entire home/apt
31491866,250 dollars,"Manhattan, Two Bridges",Maria,June 17 2019,"COZY ,BRIGHT & BEAUTIFUL 2 BDS HOME IN DOWNTOWN",Entire home/apt
31493796,40 dollars,"Brooklyn, Prospect-Lefferts Gardens",Tyler,June 22 2019,Artists House with fire place & roof garden!,Private room
31494165,80 dollars,"Manhattan, Hell's Kitchen",Natasha,May 29 2019,Sunny Cosy Private Room Hell's Kitchen & Broadway,Private room
31494679,80 dollars,"Brooklyn, Brighton Beach",Viktor,January 17 2019,Brighton Luxury,Entire home/apt
31495625,150 dollars,"Brooklyn, Prospect Heights",Liz,January 19 2019,Sunny one-bedroom in Prospect Heights,Private room
31497697,75 dollars,"Manhattan, Upper East Side",Emma,July 06 2019,"Cozy Manhattan 1-Bedrm, Ground floor, 24hr checkin",private room
31499021,89 dollars,"Manhattan, Upper East Side",Michael,July 05 2019,Manhattan Artist residency room,Private room
31499047,99 dollars,"Queens, East Elmhurst",Joy,July 06 2019,Renovated 2 Br  Close to  LGA/JFK /7 mile Midtown,entire home/apt
31499524,99 dollars,"Manhattan, Upper East Side",Michael,June 30 2019,Stylish cozy room in prime area of Upper East,PRIVATE ROOM
31499944,170 dollars,"Manhattan, West Village",Martin,June 19 2019,Stylish 1BR in West Village,Entire home/apt
31500127,50 dollars,"Manhattan, Upper East Side",Michael,June 30 2019,Comfortable sofa bed in chic apt,Shared room
